center,ecenter,sigma,esigma,amplitude,eamplitude,relative_power,noise_on_block,value_on_line,base_on_line,snr_peak,snr_amplitude,area,earea,snr_area,ew,cluster_probability
6.335214569507622,145.95737897983125,0.0012307541549234798,418.6555076537603,0.03715236487750224,51763.911677771655,0.12739482740778102,0.010792343402968151,0.0293175342257106,0.02269181247870955,3.4424743070429407,7.177271514713623e-07,0.00011461664928622797,164.38437327796746,6.972478405378336e-07,5.0510134170096075,0.0
6.357513615559242,0.002245901517656583,0.0026679114530245647,0.001233497822606461,0.04991908036584585,0.019237406922441247,0.48249911407043955,0.014417500946667482,0.0768121446114097,0.026813070246911007,3.4623948040998287,2.5948965246253195,0.000333831967116854,0.00020093111145803535,1.6614249764232012,12.4503447028903,0.0
6.381453015729372,0.0021053983003013555,0.004535302219438922,0.0020950395549829554,0.029394340171588228,0.011770394703512075,0.28891333682931164,0.014065549949813341,0.0505044345981798,0.027863029148326543,2.0898109406648766,2.497311340189593,0.00033416417052863464,0.0002042871285761649,1.6357573424115526,11.993102715061568,0.0
6.4163093468898,0.0024991382894463793,0.005961398112656418,0.002615387514068201,0.040696744210741986,0.014765968256674781,0.51408380858742,0.014972030193932142,0.0849427784646511,0.027260757406853044,2.7181847540780106,2.7561175470051213,0.0006081318176781219,0.0003462191795773495,1.7564937286851203,22.3079575010357,0.0
6.39959418502355,67.45965969071251,0.001207374359789706,100.32796144841664,0.19052994013353694,66092.60306550172,0.43515357923822995,0.014972030193932142,0.0702840113517958,0.027662316300610692,12.725725079739341,2.8827725236470164e-06,0.0005766271859127671,205.68415462662554,2.803459444698145e-06,20.84522422657849,1.0
6.46025382230885,93.81129078728814,0.001235404490088959,228.3226569345881,0.05235469955987664,39218.14626082672,0.16256774271705998,0.012268591080042872,0.0358456674853245,0.02582070457751785,4.267376687209114,1.3349610971330241e-06,0.0001621267889892419,125.0885750919831,1.296095897407281e-06,6.278945196964381,1.0
6.495451446566561,19.357610069785906,0.0012927741978045874,27.70797607072637,0.12887714965618616,9993.532629757077,0.4836842996973986,0.013016467134986939,0.0563289060483671,0.019602214958784527,9.901085165403867,1.2896055322062715e-05,0.00041762696496964097,33.5983496320902,1.2429984494558635e-05,21.305090564905054,1.0
6.514836605657746,5.973116345857883,0.0013458417570480635,24.601429273865747,0.00876724124980959,550.604030235089,0.06748117470694824,0.007617653138657668,0.015363894103867199,0.0134214268327479,1.1509110601686565,1.592295146489625e-05,2.9576507549500698e-05,1.9345586633439813,1.5288503838067245e-05,2.203678335997396,0.11
6.540026228734188,0.9169146490246778,0.0012810715644555096,22.358952694188666,0.10232484205080059,6800.907454410447,0.6316270429847896,0.007464392231755037,0.0204832385630425,0.004624507292372881,13.708395656847983,1.504576304511276e-05,0.00032858248405453106,22.579301810198597,1.4552375747336759e-05,71.05243073061132,1.0
6.623380094401237,0.013493363440742007,0.002869464156530932,0.011865826282606651,0.009498553528455057,0.017649590977231552,0.4220240088026093,0.0065467171914193835,0.0153624289222819,0.006243998011701537,1.450888017723535,0.5381741446987892,6.832005587717173e-05,0.0003097287711040393,0.2205802697425959,10.941716469021422,0.11
6.678695528047932,17.479493204528055,0.0019440173273870768,13.025505693467979,0.007528191636059084,60.704373233282524,0.4371533784243709,0.004818134930044253,0.0102425960692448,0.00401140941550633,1.5624700730392247,0.0001240139916629859,3.6684341829256676e-05,0.38460135877842005,9.538276709623271e-05,9.145000679175572,0.11
6.730734148267279,0.00023810840090950417,0.0032980697771905626,0.00033842810421446106,0.019434215254178273,0.0015154340451366394,0.7390227653944699,0.006087620193126338,0.0197795767536159,0.002968344834551712,3.1924158599976162,12.824190743600447,0.00016066333683340269,2.0706345471173924e-05,7.759135336415019,54.12556350032914,1.0
6.924575556449886,0.008716397708072993,0.009585012364968894,0.01022736574816284,0.006882450840975857,0.005770882026750041,0.23063234431945792,0.005341389330449629,0.003413764554971854,0.002134219895021897,1.2885132341394976,1.1926167974103972,0.00016535819754593062,0.0002243998726849676,0.7368907814759552,77.47945651318842,0.0
